case_id,region,case_type,customer_type,created_date,backlog_days,resolution_days,sla_breach,resolved_date,escalated,month,seasonal_factor,complexity_score,case_notes
78432,Argentina,Pricing Issue,End Customer,2026-03-25,10.0,10.0,True,2026-04-04,1,3,3,2,Customer is requesting urgent update
78433,Argentina,Pricing Issue,End Customer,2026-01-09,7.0,7.0,False,2026-01-16,0,1,1,2,Customer escalated the issue
78434,Argentina,Documentation,Distributor,2026-01-10,9.0,10.0,True,2026-01-20,0,1,1,3,Delay due to logistics issue
78435,Colombia,Technical Support,End Customer,2026-02-17,,,False,,0,2,1,2,Customer is requesting urgent update
78436,Brazil,Order Delay,Distributor,2026-03-03,12.0,12.0,True,2026-03-15,0,3,3,3,Delay due to logistics issue
78437,Brazil,Technical Support,Distributor,2026-03-29,8.0,6.0,False,2026-04-04,0,3,3,2,Pricing discrepancy identified
78438,Chile,Technical Support,End Customer,2026-01-29,4.0,5.0,False,2026-02-03,0,1,1,2,Delay due to logistics issue
78439,Chile,Technical Support,Distributor,2026-01-09,6.0,8.0,True,2026-01-17,0,1,1,4,Customer escalated the issue
78440,México,Pricing Issue,Distributor,2026-01-15,,,False,,0,1,1,2,Pricing discrepancy identified
78441,Colombia,Technical Support,Distributor,2026-01-17,,,False,,0,1,1,3,Customer is requesting urgent update
78442,Argentina,Order Delay,End Customer,2026-03-04,11.0,9.0,True,2026-03-13,0,3,3,2,Awaiting internal approval
78443,Chile,Technical Support,End Customer,2026-01-19,4.0,5.0,False,2026-01-24,1,1,1,1,Pricing discrepancy identified
78444,México,Pricing Issue,End Customer,2026-01-02,,,False,,0,1,1,2,Customer is requesting urgent update
78445,México,Technical Support,Distributor,2026-02-03,,,False,,1,2,1,2,Delay due to logistics issue
78446,Brazil,Documentation,End Customer,2026-01-27,10.0,12.0,True,2026-02-08,0,1,1,1,Customer escalated the issue
78447,Colombia,Documentation,Distributor,2026-03-08,,,False,,0,3,3,2,Pricing discrepancy identified
78448,Colombia,Pricing Issue,End Customer,2026-03-12,,,False,,0,3,3,2,Awaiting internal approval
78449,Perú,Pricing Issue,End Customer,2026-02-14,,,False,,0,2,1,3,Customer is requesting urgent update
78450,Argentina,Technical Support,End Customer,2026-02-15,8.0,8.0,True,2026-02-23,0,2,1,1,Awaiting internal approval
78451,Colombia,Technical Support,End Customer,2026-03-31,,,False,,0,3,3,3,Delay due to logistics issue
78452,Perú,Order Delay,End Customer,2026-01-12,,,False,,0,1,1,2,Delay due to logistics issue
78453,Argentina,Technical Support,End Customer,2026-01-16,7.0,9.0,True,2026-01-25,0,1,1,1,Awaiting internal approval
78454,Colombia,Documentation,Distributor,2026-03-30,,,False,,0,3,3,2,Customer is requesting urgent update
78455,Brazil,Technical Support,Distributor,2026-01-03,10.0,10.0,True,2026-01-13,0,1,1,4,Customer is requesting urgent update
78456,Perú,Technical Support,End Customer,2026-01-08,,,False,,0,1,1,3,Awaiting internal approval
78457,México,Order Delay,Distributor,2026-03-15,,,False,,0,3,3,2,Delay due to logistics issue
78458,Colombia,Technical Support,Distributor,2026-01-18,,,False,,0,1,1,4,Delay due to logistics issue
78459,Colombia,Documentation,Distributor,2026-02-23,,,False,,0,2,1,4,Delay due to logistics issue
78460,Brazil,Technical Support,End Customer,2026-02-17,10.0,12.0,True,2026-03-01,0,2,1,2,Awaiting internal approval
78461,Chile,Technical Support,Distributor,2026-01-16,7.0,9.0,True,2026-01-25,0,1,1,4,Pricing discrepancy identified
78462,Argentina,Documentation,End Customer,2026-02-22,9.0,10.0,True,2026-03-04,1,2,1,1,Customer escalated the issue
78463,Chile,Order Delay,Distributor,2026-01-22,8.0,8.0,True,2026-01-30,0,1,1,2,Pricing discrepancy identified
78464,México,Order Delay,Distributor,2026-02-18,,,False,,0,2,1,4,Customer is requesting urgent update
78465,Chile,Documentation,End Customer,2026-01-20,7.0,8.0,True,2026-01-28,0,1,1,2,Pricing discrepancy identified
78466,México,Pricing Issue,Distributor,2026-01-19,,,False,,0,1,1,2,Pricing discrepancy identified
78467,Argentina,Pricing Issue,Distributor,2026-01-01,5.0,7.0,False,2026-01-08,1,1,1,3,Delay due to logistics issue
78468,Brazil,Technical Support,Distributor,2026-02-08,10.0,11.0,True,2026-02-19,0,2,1,4,Customer is requesting urgent update
78469,México,Pricing Issue,End Customer,2026-02-02,,,False,,0,2,1,3,Delay due to logistics issue
78470,Argentina,Documentation,Distributor,2026-02-10,8.0,9.0,True,2026-02-19,1,2,1,2,Awaiting internal approval
78471,Perú,Documentation,End Customer,2026-02-20,,,False,,0,2,1,3,Pricing discrepancy identified
78472,Brazil,Documentation,End Customer,2026-01-23,10.0,12.0,True,2026-02-04,1,1,1,1,Delay due to logistics issue
78473,Chile,Pricing Issue,Distributor,2026-02-06,6.0,6.0,False,2026-02-12,0,2,1,3,Delay due to logistics issue
78474,Chile,Order Delay,End Customer,2026-01-16,5.0,7.0,False,2026-01-23,0,1,1,3,Awaiting internal approval
78475,México,Pricing Issue,Distributor,2026-01-06,,,False,,0,1,1,4,Delay due to logistics issue
78476,Colombia,Technical Support,End Customer,2026-01-11,,,False,,1,1,1,2,Customer is requesting urgent update
78477,Perú,Documentation,End Customer,2026-01-11,,,False,,0,1,1,2,Awaiting internal approval
78478,Colombia,Pricing Issue,End Customer,2026-03-15,,,False,,1,3,3,1,Awaiting internal approval
78479,Perú,Documentation,End Customer,2026-03-07,,,False,,0,3,3,3,Customer is requesting urgent update
78480,Brazil,Documentation,End Customer,2026-01-08,10.0,11.0,True,2026-01-19,1,1,1,2,Pricing discrepancy identified
78481,Chile,Order Delay,End Customer,2026-02-14,6.0,7.0,False,2026-02-21,0,2,1,3,Pricing discrepancy identified
78482,Argentina,Order Delay,Distributor,2026-02-03,8.0,9.0,True,2026-02-12,0,2,1,2,Pricing discrepancy identified
78483,Perú,Technical Support,End Customer,2026-01-03,,,False,,0,1,1,1,Delay due to logistics issue
78484,Brazil,Documentation,Distributor,2026-03-05,9.0,9.0,True,2026-03-14,0,3,3,3,Pricing discrepancy identified
78485,México,Pricing Issue,End Customer,2026-01-16,,,False,,1,1,1,2,Awaiting internal approval
78486,Perú,Pricing Issue,End Customer,2026-02-17,,,False,,1,2,1,1,Customer is requesting urgent update
78487,México,Technical Support,Distributor,2026-01-20,,,False,,0,1,1,3,Pricing discrepancy identified
78488,Brazil,Order Delay,End Customer,2026-03-01,8.0,6.0,False,2026-03-07,1,3,3,1,Awaiting internal approval
78489,Argentina,Documentation,Distributor,2026-02-05,5.0,7.0,False,2026-02-12,0,2,1,2,Customer is requesting urgent update
78490,Chile,Order Delay,End Customer,2026-03-10,6.0,5.0,False,2026-03-15,0,3,3,1,Awaiting internal approval
78491,Chile,Order Delay,End Customer,2026-02-03,7.0,8.0,True,2026-02-11,1,2,1,2,Awaiting internal approval
78492,Argentina,Documentation,End Customer,2026-02-05,5.0,5.0,False,2026-02-10,0,2,1,1,Awaiting internal approval
78493,Chile,Order Delay,Distributor,2026-02-12,7.0,7.0,False,2026-02-19,0,2,1,2,Customer is requesting urgent update
78494,Perú,Pricing Issue,Distributor,2026-03-21,,,False,,0,3,3,2,Customer escalated the issue
78495,Colombia,Order Delay,Distributor,2026-01-26,,,False,,0,1,1,3,Delay due to logistics issue
78496,Colombia,Documentation,Distributor,2026-02-03,,,False,,0,2,1,2,Customer is requesting urgent update
78497,Argentina,Technical Support,Distributor,2026-03-14,11.0,10.0,True,2026-03-24,0,3,3,4,Awaiting internal approval
78498,Colombia,Technical Support,End Customer,2026-02-18,,,False,,0,2,1,3,Awaiting internal approval
78499,Perú,Pricing Issue,End Customer,2026-01-29,,,False,,0,1,1,1,Delay due to logistics issue
78500,Brazil,Pricing Issue,Distributor,2026-01-25,6.0,7.0,False,2026-02-01,0,1,1,2,Customer escalated the issue
78501,Chile,Technical Support,End Customer,2026-01-13,5.0,7.0,False,2026-01-20,0,1,1,3,Customer escalated the issue
78502,Perú,Pricing Issue,Distributor,2026-02-13,,,False,,0,2,1,4,Awaiting internal approval
78503,Brazil,Order Delay,Distributor,2026-03-07,11.0,11.0,True,2026-03-18,1,3,3,2,Customer escalated the issue
78504,Argentina,Technical Support,End Customer,2026-01-07,8.0,9.0,True,2026-01-16,1,1,1,3,Pricing discrepancy identified
78505,Perú,Technical Support,Distributor,2026-02-28,,,False,,0,2,1,4,Customer is requesting urgent update
78506,Perú,Pricing Issue,Distributor,2026-03-22,,,False,,0,3,3,4,Customer is requesting urgent update
78507,Colombia,Documentation,End Customer,2026-01-18,,,False,,0,1,1,1,Awaiting internal approval
78508,Brazil,Pricing Issue,End Customer,2026-03-23,11.0,10.0,True,2026-04-02,0,3,3,3,Awaiting internal approval
78509,Brazil,Documentation,Distributor,2026-03-04,10.0,10.0,True,2026-03-14,1,3,3,3,Pricing discrepancy identified
78510,México,Technical Support,End Customer,2026-01-31,,,False,,1,1,1,3,Customer is requesting urgent update
78511,Brazil,Documentation,End Customer,2026-01-27,6.0,7.0,False,2026-02-03,0,1,1,1,Delay due to logistics issue
78512,Colombia,Technical Support,End Customer,2026-02-14,,,False,,0,2,1,2,Delay due to logistics issue
78513,Chile,Order Delay,End Customer,2026-03-01,7.0,6.0,False,2026-03-07,0,3,3,3,Customer escalated the issue
78514,Chile,Pricing Issue,Distributor,2026-01-21,5.0,6.0,False,2026-01-27,1,1,1,3,Customer is requesting urgent update
78515,Chile,Documentation,Distributor,2026-03-01,8.0,7.0,False,2026-03-08,1,3,3,2,Customer escalated the issue
78516,Colombia,Technical Support,Distributor,2026-01-25,,,False,,0,1,1,3,Customer escalated the issue
78517,Chile,Pricing Issue,Distributor,2026-03-29,9.0,8.0,True,2026-04-06,0,3,3,4,Pricing discrepancy identified
78518,Perú,Technical Support,Distributor,2026-01-14,,,False,,0,1,1,2,Delay due to logistics issue
78519,Perú,Documentation,End Customer,2026-03-12,,,False,,0,3,3,2,Delay due to logistics issue
78520,Chile,Technical Support,End Customer,2026-03-12,9.0,7.0,False,2026-03-19,1,3,3,2,Customer escalated the issue
78521,Argentina,Order Delay,End Customer,2026-01-19,5.0,6.0,False,2026-01-25,0,1,1,1,Delay due to logistics issue
78522,Argentina,Pricing Issue,End Customer,2026-01-04,5.0,6.0,False,2026-01-10,0,1,1,2,Customer escalated the issue
78523,México,Technical Support,Distributor,2026-03-13,,,False,,0,3,3,2,Delay due to logistics issue
78524,Perú,Pricing Issue,End Customer,2026-03-11,,,False,,0,3,3,3,Customer is requesting urgent update
78525,México,Technical Support,End Customer,2026-02-04,,,False,,0,2,1,2,Delay due to logistics issue
78526,Brazil,Documentation,End Customer,2026-03-07,11.0,11.0,True,2026-03-18,0,3,3,3,Pricing discrepancy identified
78527,Brazil,Documentation,Distributor,2026-03-22,9.0,9.0,True,2026-03-31,1,3,3,4,Delay due to logistics issue
78528,Perú,Technical Support,Distributor,2026-03-23,,,False,,0,3,3,4,Pricing discrepancy identified
78529,Perú,Order Delay,Distributor,2026-01-26,,,False,,0,1,1,2,Customer is requesting urgent update
78530,Brazil,Order Delay,Distributor,2026-02-13,9.0,11.0,True,2026-02-24,0,2,1,4,Delay due to logistics issue
78531,México,Technical Support,Distributor,2026-03-21,,,False,,0,3,3,4,Customer is requesting urgent update
78532,Chile,Technical Support,End Customer,2026-02-13,6.0,7.0,False,2026-02-20,0,2,1,1,Pricing discrepancy identified
78533,Brazil,Order Delay,End Customer,2026-02-14,10.0,11.0,True,2026-02-25,1,2,1,3,Customer is requesting urgent update
78534,Chile,Pricing Issue,Distributor,2026-01-09,7.0,8.0,True,2026-01-17,1,1,1,4,Customer is requesting urgent update
78535,Chile,Documentation,Distributor,2026-01-04,4.0,4.0,False,2026-01-08,0,1,1,2,Awaiting internal approval
78536,México,Documentation,End Customer,2026-03-27,,,False,,1,3,3,3,Awaiting internal approval
78537,Argentina,Pricing Issue,End Customer,2026-01-02,9.0,11.0,True,2026-01-13,0,1,1,2,Customer escalated the issue
78538,Perú,Technical Support,End Customer,2026-03-12,,,False,,0,3,3,2,Pricing discrepancy identified
78539,Argentina,Technical Support,End Customer,2026-03-23,9.0,8.0,True,2026-03-31,0,3,3,1,Pricing discrepancy identified
78540,Colombia,Technical Support,Distributor,2026-01-27,,,False,,0,1,1,4,Customer is requesting urgent update
78541,Argentina,Technical Support,End Customer,2026-02-14,7.0,7.0,False,2026-02-21,1,2,1,2,Customer is requesting urgent update
78542,Brazil,Pricing Issue,End Customer,2026-03-20,12.0,10.0,True,2026-03-30,1,3,3,3,Customer is requesting urgent update
78543,México,Documentation,Distributor,2026-01-08,,,False,,0,1,1,4,Customer is requesting urgent update
78544,Chile,Technical Support,End Customer,2026-03-14,7.0,7.0,False,2026-03-21,0,3,3,1,Awaiting internal approval
78545,México,Documentation,Distributor,2026-01-28,,,False,,0,1,1,3,Customer is requesting urgent update
78546,Perú,Pricing Issue,End Customer,2026-02-15,,,False,,0,2,1,2,Customer escalated the issue
78547,Colombia,Pricing Issue,Distributor,2026-01-19,,,False,,0,1,1,4,Customer escalated the issue
78548,Colombia,Technical Support,Distributor,2026-02-27,,,False,,0,2,1,3,Customer is requesting urgent update
78549,Colombia,Technical Support,End Customer,2026-01-16,,,False,,0,1,1,3,Delay due to logistics issue
78550,Chile,Order Delay,End Customer,2026-01-21,5.0,7.0,False,2026-01-28,0,1,1,2,Pricing discrepancy identified
78551,Colombia,Order Delay,End Customer,2026-02-03,,,False,,0,2,1,2,Awaiting internal approval
78552,Perú,Order Delay,Distributor,2026-02-03,,,False,,0,2,1,3,Customer escalated the issue
78553,Colombia,Order Delay,Distributor,2026-01-26,,,False,,0,1,1,2,Awaiting internal approval
78554,Colombia,Pricing Issue,End Customer,2026-01-25,,,False,,0,1,1,3,Customer escalated the issue
78555,Perú,Technical Support,Distributor,2026-01-22,,,False,,0,1,1,3,Pricing discrepancy identified
78556,Perú,Technical Support,End Customer,2026-03-27,,,False,,0,3,3,1,Delay due to logistics issue
78557,Chile,Order Delay,End Customer,2026-01-25,4.0,6.0,False,2026-01-31,0,1,1,2,Delay due to logistics issue
78558,Colombia,Technical Support,End Customer,2026-01-20,,,False,,0,1,1,1,Customer escalated the issue
78559,Brazil,Technical Support,End Customer,2026-02-03,10.0,10.0,True,2026-02-13,0,2,1,2,Delay due to logistics issue
78560,México,Documentation,End Customer,2026-02-07,,,False,,0,2,1,3,Pricing discrepancy identified
78561,Colombia,Order Delay,Distributor,2026-03-19,,,False,,0,3,3,2,Pricing discrepancy identified
78562,Colombia,Documentation,Distributor,2026-01-07,,,False,,0,1,1,4,Awaiting internal approval
78563,México,Order Delay,Distributor,2026-03-07,,,False,,0,3,3,4,Delay due to logistics issue
78564,Colombia,Technical Support,Distributor,2026-02-10,,,False,,0,2,1,2,Delay due to logistics issue
78565,Perú,Documentation,End Customer,2026-02-19,,,False,,0,2,1,2,Customer is requesting urgent update
78566,Colombia,Documentation,End Customer,2026-02-11,,,False,,0,2,1,2,Delay due to logistics issue
78567,Brazil,Order Delay,End Customer,2026-03-13,11.0,11.0,True,2026-03-24,0,3,3,2,Awaiting internal approval
78568,Perú,Technical Support,Distributor,2026-03-18,,,False,,0,3,3,3,Customer escalated the issue
78569,Argentina,Documentation,End Customer,2026-02-05,6.0,7.0,False,2026-02-12,0,2,1,3,Pricing discrepancy identified
78570,Chile,Pricing Issue,End Customer,2026-03-05,8.0,8.0,True,2026-03-13,0,3,3,2,Awaiting internal approval
78571,Chile,Pricing Issue,End Customer,2026-03-04,7.0,5.0,False,2026-03-09,0,3,3,3,Awaiting internal approval
78572,México,Pricing Issue,Distributor,2026-01-18,,,False,,0,1,1,3,Delay due to logistics issue
78573,Brazil,Technical Support,Distributor,2026-02-28,7.0,8.0,True,2026-03-08,0,2,1,3,Delay due to logistics issue
78574,Chile,Pricing Issue,Distributor,2026-01-06,5.0,6.0,False,2026-01-12,0,1,1,4,Customer is requesting urgent update
78575,México,Pricing Issue,End Customer,2026-01-23,,,False,,0,1,1,3,Awaiting internal approval
78576,México,Documentation,Distributor,2026-02-23,,,False,,0,2,1,3,Delay due to logistics issue
78577,México,Documentation,Distributor,2026-03-04,,,False,,0,3,3,4,Customer is requesting urgent update
78578,Chile,Documentation,Distributor,2026-03-14,6.0,4.0,False,2026-03-18,0,3,3,2,Delay due to logistics issue
78579,Argentina,Order Delay,Distributor,2026-02-15,7.0,8.0,True,2026-02-23,1,2,1,2,Customer escalated the issue
78580,México,Technical Support,Distributor,2026-02-01,,,False,,0,2,1,2,Customer escalated the issue
78581,Colombia,Pricing Issue,End Customer,2026-03-25,,,False,,0,3,3,1,Customer is requesting urgent update
78582,Argentina,Documentation,Distributor,2026-02-04,6.0,7.0,False,2026-02-11,0,2,1,3,Customer escalated the issue
78583,Argentina,Technical Support,End Customer,2026-03-15,7.0,5.0,False,2026-03-20,0,3,3,2,Customer is requesting urgent update
78584,Colombia,Order Delay,Distributor,2026-01-07,,,False,,0,1,1,3,Customer is requesting urgent update
78585,Chile,Order Delay,Distributor,2026-03-13,7.0,5.0,False,2026-03-18,0,3,3,4,Customer escalated the issue
78586,Chile,Technical Support,Distributor,2026-01-11,7.0,9.0,True,2026-01-20,1,1,1,2,Pricing discrepancy identified
78587,Brazil,Technical Support,End Customer,2026-01-28,10.0,10.0,True,2026-02-07,0,1,1,3,Delay due to logistics issue
78588,Chile,Pricing Issue,Distributor,2026-01-04,8.0,10.0,True,2026-01-14,0,1,1,3,Delay due to logistics issue
78589,Brazil,Documentation,Distributor,2026-01-23,10.0,12.0,True,2026-02-04,1,1,1,2,Customer is requesting urgent update
78590,México,Pricing Issue,Distributor,2026-03-02,,,False,,0,3,3,2,Delay due to logistics issue
78591,Chile,Order Delay,End Customer,2026-01-23,7.0,8.0,True,2026-01-31,1,1,1,3,Awaiting internal approval
78592,Chile,Order Delay,Distributor,2026-01-14,8.0,10.0,True,2026-01-24,0,1,1,4,Customer is requesting urgent update
78593,Colombia,Technical Support,Distributor,2026-02-15,,,False,,0,2,1,3,Pricing discrepancy identified
78594,México,Documentation,End Customer,2026-02-19,,,False,,0,2,1,2,Delay due to logistics issue
78595,Perú,Order Delay,Distributor,2026-01-24,,,False,,0,1,1,4,Awaiting internal approval
78596,Perú,Documentation,Distributor,2026-03-28,,,False,,0,3,3,2,Delay due to logistics issue
78597,Brazil,Documentation,End Customer,2026-02-14,10.0,11.0,True,2026-02-25,0,2,1,1,Awaiting internal approval
78598,México,Pricing Issue,Distributor,2026-02-11,,,False,,1,2,1,4,Customer escalated the issue
78599,Perú,Documentation,End Customer,2026-02-19,,,False,,0,2,1,3,Pricing discrepancy identified
78600,Argentina,Order Delay,Distributor,2026-02-26,6.0,7.0,False,2026-03-05,0,2,1,2,Pricing discrepancy identified
78601,Colombia,Pricing Issue,Distributor,2026-02-17,,,False,,0,2,1,3,Delay due to logistics issue
78602,Argentina,Order Delay,Distributor,2026-03-07,9.0,7.0,False,2026-03-14,0,3,3,3,Awaiting internal approval
78603,Perú,Technical Support,Distributor,2026-03-09,,,False,,0,3,3,2,Customer escalated the issue
78604,Brazil,Pricing Issue,End Customer,2026-03-22,10.0,9.0,True,2026-03-31,0,3,3,3,Awaiting internal approval
78605,Chile,Documentation,End Customer,2026-02-13,4.0,6.0,False,2026-02-19,0,2,1,3,Delay due to logistics issue
78606,Chile,Technical Support,End Customer,2026-01-10,4.0,4.0,False,2026-01-14,1,1,1,3,Customer escalated the issue
78607,Chile,Order Delay,Distributor,2026-03-07,6.0,6.0,False,2026-03-13,0,3,3,2,Customer is requesting urgent update
78608,Brazil,Documentation,Distributor,2026-03-29,8.0,8.0,True,2026-04-06,0,3,3,3,Awaiting internal approval
78609,Argentina,Order Delay,End Customer,2026-03-25,9.0,8.0,True,2026-04-02,1,3,3,2,Customer is requesting urgent update
78610,Brazil,Pricing Issue,Distributor,2026-02-07,10.0,12.0,True,2026-02-19,0,2,1,4,Customer escalated the issue
78611,Brazil,Technical Support,End Customer,2026-03-05,12.0,12.0,True,2026-03-17,0,3,3,3,Customer escalated the issue
78612,Argentina,Technical Support,End Customer,2026-03-25,11.0,11.0,True,2026-04-05,0,3,3,3,Delay due to logistics issue
78613,Perú,Order Delay,Distributor,2026-01-17,,,False,,0,1,1,4,Awaiting internal approval
78614,Chile,Order Delay,End Customer,2026-03-31,10.0,10.0,True,2026-04-10,0,3,3,1,Customer escalated the issue
78615,Colombia,Order Delay,Distributor,2026-03-19,,,False,,0,3,3,4,Pricing discrepancy identified
78616,Brazil,Pricing Issue,Distributor,2026-03-23,10.0,9.0,True,2026-04-01,0,3,3,3,Pricing discrepancy identified
78617,Brazil,Pricing Issue,End Customer,2026-03-24,10.0,8.0,True,2026-04-01,0,3,3,2,Delay due to logistics issue
78618,Argentina,Pricing Issue,Distributor,2026-03-25,9.0,7.0,False,2026-04-01,0,3,3,4,Awaiting internal approval
78619,Perú,Pricing Issue,Distributor,2026-03-30,,,False,,0,3,3,3,Awaiting internal approval
78620,Colombia,Documentation,End Customer,2026-02-09,,,False,,1,2,1,3,Customer escalated the issue
78621,Brazil,Pricing Issue,End Customer,2026-02-13,10.0,10.0,True,2026-02-23,0,2,1,1,Customer is requesting urgent update
78622,México,Pricing Issue,Distributor,2026-02-14,,,False,,0,2,1,3,Awaiting internal approval
78623,Colombia,Documentation,Distributor,2026-03-31,,,False,,0,3,3,2,Awaiting internal approval
78624,Brazil,Technical Support,Distributor,2026-01-03,9.0,11.0,True,2026-01-14,1,1,1,3,Awaiting internal approval
78625,Colombia,Pricing Issue,End Customer,2026-03-17,,,False,,0,3,3,1,Pricing discrepancy identified
78626,Perú,Documentation,End Customer,2026-01-06,,,False,,0,1,1,2,Customer is requesting urgent update
78627,México,Technical Support,Distributor,2026-03-29,,,False,,0,3,3,4,Delay due to logistics issue
78628,México,Order Delay,Distributor,2026-01-03,,,False,,0,1,1,3,Delay due to logistics issue
78629,Colombia,Technical Support,End Customer,2026-02-18,,,False,,0,2,1,1,Customer escalated the issue
78630,Chile,Order Delay,End Customer,2026-03-15,9.0,7.0,False,2026-03-22,0,3,3,2,Awaiting internal approval
78631,Colombia,Documentation,Distributor,2026-02-11,,,False,,0,2,1,2,Awaiting internal approval
78632,Argentina,Documentation,Distributor,2026-03-19,8.0,7.0,False,2026-03-26,0,3,3,2,Delay due to logistics issue
78633,Chile,Documentation,End Customer,2026-01-02,6.0,7.0,False,2026-01-09,0,1,1,3,Pricing discrepancy identified
78634,Perú,Documentation,Distributor,2026-03-23,,,False,,0,3,3,4,Pricing discrepancy identified
78635,México,Technical Support,End Customer,2026-01-24,,,False,,0,1,1,2,Delay due to logistics issue
78636,Chile,Documentation,End Customer,2026-03-07,6.0,5.0,False,2026-03-12,0,3,3,3,Customer is requesting urgent update
78637,México,Pricing Issue,End Customer,2026-02-02,,,False,,0,2,1,1,Pricing discrepancy identified
78638,México,Documentation,Distributor,2026-03-21,,,False,,0,3,3,3,Awaiting internal approval
78639,México,Documentation,End Customer,2026-02-11,,,False,,0,2,1,3,Customer is requesting urgent update
78640,Argentina,Order Delay,Distributor,2026-02-16,9.0,11.0,True,2026-02-27,1,2,1,4,Awaiting internal approval
78641,Argentina,Pricing Issue,End Customer,2026-01-30,6.0,6.0,False,2026-02-05,0,1,1,1,Delay due to logistics issue
78642,Brazil,Order Delay,End Customer,2026-03-27,8.0,7.0,False,2026-04-03,0,3,3,1,Pricing discrepancy identified
78643,Perú,Pricing Issue,End Customer,2026-03-22,,,False,,0,3,3,3,Customer escalated the issue
78644,Argentina,Technical Support,End Customer,2026-02-06,8.0,10.0,True,2026-02-16,1,2,1,3,Delay due to logistics issue
78645,Perú,Technical Support,End Customer,2026-03-25,,,False,,1,3,3,3,Delay due to logistics issue
78646,México,Technical Support,End Customer,2026-03-13,,,False,,0,3,3,3,Customer is requesting urgent update
78647,Perú,Documentation,End Customer,2026-02-10,,,False,,0,2,1,2,Delay due to logistics issue
78648,Colombia,Pricing Issue,End Customer,2026-01-27,,,False,,0,1,1,1,Awaiting internal approval
78649,Perú,Technical Support,Distributor,2026-01-15,,,False,,0,1,1,3,Awaiting internal approval
78650,Chile,Pricing Issue,Distributor,2026-01-22,5.0,5.0,False,2026-01-27,0,1,1,3,Customer escalated the issue
78651,Colombia,Technical Support,End Customer,2026-02-14,,,False,,0,2,1,2,Customer is requesting urgent update
78652,México,Order Delay,Distributor,2026-03-09,,,False,,0,3,3,2,Delay due to logistics issue
78653,Colombia,Technical Support,Distributor,2026-01-06,,,False,,1,1,1,3,Delay due to logistics issue
78654,Chile,Order Delay,End Customer,2026-03-14,8.0,7.0,False,2026-03-21,0,3,3,1,Pricing discrepancy identified
78655,Brazil,Documentation,End Customer,2026-03-14,10.0,9.0,True,2026-03-23,0,3,3,2,Pricing discrepancy identified
78656,Brazil,Order Delay,End Customer,2026-02-22,7.0,7.0,False,2026-03-01,0,2,1,1,Customer is requesting urgent update
78657,Perú,Pricing Issue,End Customer,2026-02-04,,,False,,0,2,1,2,Customer escalated the issue
78658,Perú,Order Delay,Distributor,2026-03-13,,,False,,0,3,3,4,Customer is requesting urgent update
78659,Argentina,Technical Support,End Customer,2026-01-13,5.0,7.0,False,2026-01-20,0,1,1,3,Awaiting internal approval
78660,Colombia,Pricing Issue,End Customer,2026-03-24,,,False,,1,3,3,2,Awaiting internal approval
78661,Argentina,Technical Support,End Customer,2026-03-09,8.0,7.0,False,2026-03-16,0,3,3,2,Awaiting internal approval
78662,Argentina,Order Delay,End Customer,2026-03-11,9.0,7.0,False,2026-03-18,1,3,3,2,Pricing discrepancy identified
78663,Colombia,Documentation,Distributor,2026-01-02,,,False,,0,1,1,2,Pricing discrepancy identified
78664,Colombia,Technical Support,End Customer,2026-03-17,,,False,,0,3,3,3,Delay due to logistics issue
78665,Chile,Documentation,End Customer,2026-03-13,9.0,9.0,True,2026-03-22,0,3,3,1,Customer is requesting urgent update
78666,Colombia,Pricing Issue,Distributor,2026-01-21,,,False,,0,1,1,4,Customer escalated the issue
78667,Colombia,Order Delay,Distributor,2026-03-31,,,False,,0,3,3,3,Pricing discrepancy identified
78668,Perú,Order Delay,Distributor,2026-01-14,,,False,,0,1,1,2,Awaiting internal approval
78669,Argentina,Order Delay,Distributor,2026-01-30,8.0,9.0,True,2026-02-08,0,1,1,3,Pricing discrepancy identified
78670,Brazil,Technical Support,End Customer,2026-01-06,9.0,10.0,True,2026-01-16,0,1,1,1,Customer is requesting urgent update
78671,México,Technical Support,Distributor,2026-01-31,,,False,,0,1,1,2,Awaiting internal approval
78672,Brazil,Technical Support,End Customer,2026-01-03,9.0,9.0,True,2026-01-12,0,1,1,3,Customer escalated the issue
78673,Colombia,Pricing Issue,End Customer,2026-03-22,,,False,,0,3,3,2,Customer escalated the issue
78674,México,Documentation,Distributor,2026-03-30,,,False,,0,3,3,2,Awaiting internal approval
78675,Colombia,Documentation,Distributor,2026-03-18,,,False,,0,3,3,4,Awaiting internal approval
78676,Perú,Order Delay,End Customer,2026-01-06,,,False,,0,1,1,3,Pricing discrepancy identified
78677,Chile,Technical Support,End Customer,2026-03-12,9.0,8.0,True,2026-03-20,0,3,3,2,Pricing discrepancy identified
78678,Colombia,Pricing Issue,Distributor,2026-02-07,,,False,,0,2,1,4,Awaiting internal approval
78679,México,Order Delay,Distributor,2026-02-10,,,False,,0,2,1,4,Awaiting internal approval
78680,Perú,Pricing Issue,End Customer,2026-02-04,,,False,,0,2,1,3,Pricing discrepancy identified
78681,Chile,Pricing Issue,End Customer,2026-02-13,5.0,6.0,False,2026-02-19,0,2,1,2,Awaiting internal approval
78682,Perú,Order Delay,End Customer,2026-03-16,,,False,,0,3,3,2,Customer is requesting urgent update
78683,México,Technical Support,Distributor,2026-03-10,,,False,,0,3,3,3,Delay due to logistics issue
